trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
259,explore,499.6,2853.1,2508.6,99.29577464788731,99.6923076923077,99.27000000000001
260,explore,499.9,2852.1,2513.8,99.31924882629107,99.6923076923077,99.295
261,explore,499.6,2850.6,2517.7,99.35211267605634,99.6923076923077,99.33000000000001
262,explore,499.7,2850.6,2521.7,99.36619718309859,99.6923076923077,99.345
263,explore,499.9,2850.0,2526.3,99.3849765258216,99.6923076923077,99.36500000000001
264,explore,500.2,2848.9,2529.4,99.40375586854461,99.6923076923077,99.385
265,explore,500.0,2847.4,2534.7,99.4319248826291,99.6923076923077,99.41500000000002
266,explore,499.9,2846.5,2539.6,99.45070422535213,99.6923076923077,99.43500000000002
267,explore,500.4,2845.8,2545.3,99.48356807511738,99.84615384615384,99.46000000000001
268,explore,500.1,2845.2,2550.2,99.51173708920189,99.84615384615384,99.49
269,explore,500.3,2844.6,2554.2,99.53521126760563,99.84615384615384,99.51500000000001
270,explore,500.2,2843.8,2558.5,99.53990610328637,99.84615384615384,99.52000000000001
271,explore,500.3,2843.0,2562.5,99.54929577464789,99.84615384615384,99.53
272,explore,500.4,2841.5,2566.4,99.55399061032863,99.84615384615384,99.535
273,explore,499.7,2841.3,2571.4,99.55868544600939,99.84615384615384,99.53999999999999
274,explore,499.9,2840.9,2576.4,99.57276995305163,99.84615384615384,99.55499999999999
275,explore,500.2,2840.3,2581.2,99.58685446009389,99.84615384615384,99.56999999999998
276,explore,499.8,2839.7,2584.8,99.59154929577463,99.84615384615384,99.57499999999999
277,explore,500.0,2839.4,2589.3,99.59624413145539,99.84615384615384,99.57999999999998
278,explore,499.7,2837.7,2592.9,99.61971830985914,99.84615384615384,99.60499999999999
279,explore,500.1,2836.9,2595.5,99.62910798122064,99.84615384615384,99.61499999999998
280,explore,499.9,2836.4,2601.4,99.64319248826291,99.84615384615384,99.63
281,explore,499.8,2835.8,2605.3,99.65258215962442,99.84615384615384,99.64
282,explore,500.3,2834.3,2609.9,99.66666666666666,99.84615384615384,99.65499999999999
283,explore,500.0,2833.2,2613.9,99.6995305164319,99.84615384615384,99.69
284,explore,500.1,2832.6,2616.1,99.70422535211267,99.84615384615384,99.69500000000001
285,explore,500.6,2831.0,2619.8,99.72769953051643,99.84615384615384,99.72
286,explore,499.9,2830.0,2623.7,99.74178403755869,99.84615384615384,99.735
287,explore,500.0,2829.0,2626.4,99.74647887323943,99.84615384615384,99.74000000000001
288,explore,500.0,2828.3,2630.1,99.75117370892018,99.84615384615384,99.745
289,explore,499.9,2827.9,2633.5,99.75117370892018,99.84615384615384,99.745
290,explore,500.1,2826.9,2637.3,99.76995305164317,99.84615384615384,99.76500000000001
291,explore,500.5,2826.2,2640.7,99.77934272300469,99.84615384615384,99.77499999999999
292,explore,500.0,2825.7,2644.4,99.79342723004693,99.84615384615384,99.79
293,explore,500.0,2825.4,2648.4,99.83098591549296,99.84615384615384,99.83000000000001
294,explore,500.2,2824.5,2651.7,99.84037558685446,99.84615384615384,99.84
295,explore,499.9,2823.6,2655.2,99.8450704225352,99.84615384615384,99.845
296,explore,500.0,2822.8,2659.1,99.8544600938967,99.84615384615384,99.855
297,explore,500.0,2821.9,2662.3,99.87323943661971,99.84615384615384,99.87500000000001
298,explore,499.9,2821.4,2665.9,99.88262910798122,99.84615384615384,99.88500000000002
299,explore,500.3,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
300,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
301,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
302,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
303,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
304,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
305,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
306,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
307,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
308,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
309,exploit,500.0,2820.4,2668.7,99.89671361502347,99.84615384615384,99.9
