trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
327,53.641456582633054,-200,-5708,200,explore,200,2360,1723
328,53.71148459383753,-632,-5978,200,explore,200,2356,1725
329,53.71148459383753,-200,-5339,200,explore,200,2356,1725
330,54.20168067226891,-1127,-5681,200,explore,200,2356,1732
331,54.20168067226891,-200,-5357,200,explore,200,2356,1732
332,54.20168067226891,-1037,-6014,200,explore,200,2356,1733
333,54.20168067226891,-200,-5297,200,explore,200,2356,1733
334,54.271708683473385,-1109,-6131,200,explore,200,2356,1734
335,54.271708683473385,-200,-5789,200,explore,200,2356,1734
336,54.48179271708683,-992,-5798,200,explore,200,2356,1738
337,54.48179271708683,-200,-5276,200,explore,200,2356,1738
338,54.48179271708683,-992,-5753,200,explore,200,2356,1738
339,54.48179271708683,-200,-5762,200,explore,200,2356,1738
340,54.48179271708683,-1208,-6446,200,explore,200,2356,1738
341,54.48179271708683,-200,-6212,200,explore,200,2356,1738
342,54.69187675070029,-1181,-6392,200,explore,200,2356,1741
343,54.69187675070029,-200,-5278,200,explore,200,2356,1741
344,54.69187675070029,-929,-5708,200,explore,200,2356,1741
345,54.69187675070029,-200,-5513,200,explore,200,2356,1741
346,55.32212885154062,-911,-5681,200,explore,200,2364,1757
347,55.32212885154062,-200,-5168,200,explore,200,2364,1757
348,55.952380952380956,-668,-5537,200,explore,200,2364,1767
349,55.952380952380956,-200,-5492,200,explore,200,2364,1767
350,56.30252100840336,-965,-6104,200,explore,200,2362,1773
351,56.30252100840336,-200,-5453,200,explore,200,2362,1773
352,56.72268907563025,-1010,-5420,200,explore,200,2362,1780
353,56.72268907563025,-200,-5420,200,explore,200,2362,1780
354,56.72268907563025,-1172,-6473,200,explore,200,2362,1780
355,56.72268907563025,-200,-6410,200,explore,200,2362,1780
356,56.9327731092437,-1100,-6203,200,explore,200,2362,1785
357,56.9327731092437,-200,-5969,200,explore,200,2362,1785
358,57.14285714285714,-911,-5484,200,explore,200,2362,1793
359,57.14285714285714,-200,-5474,200,explore,200,2362,1793
360,57.14285714285714,-1028,-5483,200,explore,200,2362,1793
361,57.14285714285714,-200,-5267,200,explore,200,2362,1793
362,57.212885154061624,-1046,-5465,200,explore,200,2369,1798
363,57.212885154061624,-200,-5447,200,explore,200,2369,1798
364,57.422969187675065,-1055,-5654,200,explore,200,2369,1802
365,57.422969187675065,-200,-5645,200,explore,200,2369,1802
366,57.63305322128851,-812,-5537,200,explore,200,2368,1811
367,57.63305322128851,-200,-4691,200,explore,200,2368,1811
368,57.63305322128851,-1046,-6257,200,explore,200,2368,1811
369,57.63305322128851,-200,-5636,200,explore,200,2368,1811
370,57.773109243697476,-983,-5509,200,explore,200,2367,1814
371,57.773109243697476,-200,-6203,200,explore,200,2367,1814
372,57.98319327731093,-1010,-5717,200,explore,200,2376,1822
373,57.98319327731093,-200,-6086,200,explore,200,2376,1822
374,57.98319327731093,-713,-5825,200,explore,200,2375,1824
375,57.98319327731093,-200,-6176,200,explore,200,2375,1824
376,58.05322128851541,-875,-5681,200,explore,200,2373,1825
377,58.05322128851541,-200,-6014,200,explore,200,2373,1825
378,58.333333333333336,-1190,-5730,200,explore,200,2373,1832
379,58.333333333333336,-200,-5915,200,explore,200,2373,1832
380,58.40336134453782,-983,-5825,200,explore,200,2373,1837
381,58.40336134453782,-200,-5897,200,explore,200,2373,1837
382,58.40336134453782,-1037,-5361,200,explore,200,2373,1837
383,58.40336134453782,-200,-5681,200,explore,200,2373,1837
384,58.40336134453782,-1019,-4696,200,explore,200,2373,1837
385,58.40336134453782,-200,-5384,200,explore,200,2373,1837
386,58.40336134453782,-1082,-5033,200,explore,200,2373,1837
387,58.40336134453782,-200,-5789,200,explore,200,2373,1837
388,58.68347338935575,-1064,-5537,200,explore,200,2373,1843
389,58.68347338935575,-200,-5735,200,explore,200,2373,1843
390,59.2436974789916,-902,-5951,200,explore,200,2377,1852
391,59.2436974789916,-200,-5940,200,explore,200,2377,1852
392,59.38375350140056,-803,-5780,200,explore,200,2374,1856
393,59.38375350140056,-200,-6194,200,explore,200,2374,1856
394,59.38375350140056,-1145,-6032,200,explore,200,2375,1857
395,59.38375350140056,-200,-6275,200,explore,200,2375,1857
396,59.523809523809526,-956,-5150,200,explore,200,2375,1862
397,59.523809523809526,-200,-5447,200,explore,200,2375,1862
398,59.523809523809526,-1073,-5798,200,explore,200,2375,1862
399,59.523809523809526,-200,-5717,200,explore,200,2375,1862
400,59.593837535014,-1100,-6167,200,explore,200,2376,1863
401,59.593837535014,-200,-6320,200,explore,200,2376,1863
402,59.73389355742297,-1001,-5497,200,explore,200,2376,1867
403,59.73389355742297,-200,-6176,200,explore,200,2376,1867
404,59.73389355742297,-1001,-5465,200,explore,200,2375,1869
405,59.73389355742297,-200,-5843,200,explore,200,2375,1869
406,59.80392156862745,-866,-5735,200,explore,200,2374,1871
