trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
463,66.80672268907563,-749,-8291,200,explore,200,2399,2069
464,66.80672268907563,-632,-8048,200,explore,200,2399,2069
465,66.80672268907563,-713,-8336,200,explore,200,2399,2069
466,66.80672268907563,-614,-7216,200,explore,200,2399,2069
467,66.80672268907563,-686,-7227,200,explore,200,2399,2069
468,66.80672268907563,-695,-8057,200,explore,200,2399,2069
469,66.80672268907563,-704,-7751,200,explore,200,2399,2069
470,66.80672268907563,-767,-7715,200,explore,200,2399,2069
471,66.80672268907563,-686,-8093,200,explore,200,2399,2069
472,66.80672268907563,-722,-7733,200,explore,200,2399,2069
473,67.15686274509804,-713,-7611,200,explore,200,2399,2078
474,67.15686274509804,-695,-7976,200,explore,200,2399,2078
475,67.15686274509804,-731,-7588,200,explore,200,2399,2079
476,67.15686274509804,-767,-7282,200,explore,200,2399,2079
477,67.29691876750701,-393,-7280,144,explore,144,2399,2082
478,67.43697478991596,-704,-8012,200,explore,200,2399,2085
479,67.50700280112045,-587,-7039,200,explore,200,2399,2087
480,67.50700280112045,-686,-7832,200,explore,200,2399,2087
481,67.50700280112045,-614,-7517,200,explore,200,2399,2087
482,67.50700280112045,-740,-7308,200,explore,200,2399,2087
483,67.50700280112045,-686,-6929,200,explore,200,2399,2089
484,67.71708683473389,-695,-7007,200,explore,200,2399,2092
485,67.71708683473389,-722,-7841,200,explore,200,2399,2092
486,67.71708683473389,-659,-7931,200,explore,200,2399,2092
487,67.71708683473389,-722,-7724,200,explore,200,2399,2092
488,67.71708683473389,-686,-8381,200,explore,200,2399,2092
489,67.71708683473389,-632,-8354,200,explore,200,2399,2092
490,67.71708683473389,-740,-8372,200,explore,200,2399,2092
491,67.71708683473389,-767,-7788,200,explore,200,2399,2092
492,67.85714285714286,-686,-8678,200,explore,200,2399,2095
493,68.69747899159664,-749,-8234,200,explore,200,2399,2110
494,68.8375350140056,-668,-8516,200,explore,200,2399,2115
495,68.8375350140056,-695,-8077,200,explore,200,2399,2115
496,68.8375350140056,-704,-8208,200,explore,200,2399,2115
497,68.8375350140056,-722,-9038,200,explore,200,2399,2115
498,68.8375350140056,-677,-8593,200,explore,200,2399,2115
499,68.8375350140056,-668,-8453,200,explore,200,2399,2115
500,68.8375350140056,-704,-8534,200,explore,200,2399,2115
501,68.8375350140056,-713,-8150,200,explore,200,2399,2115
502,68.8375350140056,-570,-8193,186,explore,186,2399,2115
503,68.8375350140056,-713,-8669,200,explore,200,2399,2115
504,68.8375350140056,-686,-8516,200,explore,200,2399,2115
505,68.8375350140056,-659,-8606,200,explore,200,2399,2115
506,68.90756302521008,-639,-8802,183,explore,183,2400,2117
507,68.90756302521008,-713,-8723,200,explore,200,2400,2117
508,68.90756302521008,-749,-8204,200,explore,200,2400,2117
509,68.90756302521008,-668,-7973,200,explore,200,2399,2117
510,68.90756302521008,-713,-8417,200,explore,200,2399,2117
511,68.90756302521008,-323,-8333,101,explore,101,2399,2117
512,68.90756302521008,-776,-8633,200,explore,200,2399,2117
513,69.187675070028,-641,-7971,200,explore,200,2399,2125
514,69.25770308123249,-695,-8157,200,explore,200,2399,2128
515,69.25770308123249,-740,-8391,200,explore,200,2399,2128
516,69.25770308123249,-632,-7858,200,explore,200,2399,2128
517,69.39775910364145,-677,-8237,200,explore,200,2399,2130
518,69.39775910364145,-641,-8109,200,explore,200,2399,2130
519,69.67787114845937,-633,-7813,186,explore,186,2399,2134
520,69.67787114845937,-686,-8363,200,explore,200,2399,2134
521,69.81792717086834,-704,-7877,200,explore,200,2399,2138
522,69.81792717086834,-686,-7379,200,explore,200,2399,2138
523,69.81792717086834,-659,-6905,200,explore,200,2399,2138
524,69.81792717086834,-686,-6707,200,explore,200,2399,2138
525,69.81792717086834,-704,-6779,200,explore,200,2399,2138
526,69.88795518207283,-659,-6869,200,explore,200,2399,2140
527,69.88795518207283,-686,-6797,200,explore,200,2399,2140
